[harshitha@csil RankLib]$ java -Xmx5555m  -jar RankLib-2.1-patched.jar  -train F                                                                                                                                                             old4/train.txt -test Fold4/test.txt -validate Fold4/vali.txt -ranker 6 -metric2t                                                                                                                                                              NDCG@10 -metric2T NDCG@10 -save mymodel-lm4.txt

[+] General Parameters:
Training data:  Fold4/train.txt
Test data:      Fold4/test.txt
Validation data:        Fold4/vali.txt
Feature vector representation: Dense.
Ranking method: LambdaMART
Feature description file:       Unspecified. All features will be used.
Train metric:   NDCG@10
Test metric:    NDCG@10
Feature normalization: No
Model file: mymodel-lm4.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [Fold4/train.txt]... [Done.]
(6000 ranked lists, 718768 entries read)
Reading feature file [Fold4/vali.txt]... [Done.]
(2000 ranked lists, 239093 entries read)
Reading feature file [Fold4/test.txt]... [Done.]
(2000 ranked lists, 242331 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V |
---------------------------------
723     | 0.469     | 0.4431    |
724     | 0.469     | 0.4434    |
725     | 0.469     | 0.4433    |
726     | 0.469     | 0.4433    |
727     | 0.469     | 0.4433    |
728     | 0.469     | 0.4433    |
729     | 0.469     | 0.4432    |
730     | 0.4691    | 0.4432    |
731     | 0.4691    | 0.4432    |
732     | 0.4691    | 0.4431    |
733     | 0.4691    | 0.4431    |
734     | 0.4691    | 0.4432    |
735     | 0.4691    | 0.4429    |
736     | 0.4691    | 0.4431    |
737     | 0.4692    | 0.4431    |
738     | 0.4692    | 0.4432    |
739     | 0.4692    | 0.4431    |
740     | 0.4691    | 0.4431    |
741     | 0.4693    | 0.4429    |
742     | 0.4692    | 0.443     |
743     | 0.4692    | 0.4431    |
744     | 0.4692    | 0.443     |
745     | 0.4693    | 0.443     |
746     | 0.4693    | 0.4431    |
747     | 0.4693    | 0.4431    |
748     | 0.4693    | 0.4432    |
749     | 0.4694    | 0.4433    |
750     | 0.4694    | 0.4432    |
751     | 0.4696    | 0.4432    |
752     | 0.4696    | 0.4432    |
753     | 0.4695    | 0.4431    |
754     | 0.4695    | 0.4431    |
755     | 0.4695    | 0.4431    |
756     | 0.4696    | 0.4431    |
757     | 0.4695    | 0.4431    |
758     | 0.4696    | 0.4431    |
759     | 0.4696    | 0.4431    |
760     | 0.4696    | 0.4431    |
761     | 0.4695    | 0.4432    |
762     | 0.4697    | 0.4433    |
763     | 0.4697    | 0.4435    |
764     | 0.4698    | 0.4435    |
765     | 0.4698    | 0.4434    |
766     | 0.4698    | 0.4435    |
767     | 0.4698    | 0.4435    |
768     | 0.4698    | 0.4435    |
769     | 0.4698    | 0.4433    |
770     | 0.4699    | 0.4433    |
771     | 0.47      | 0.4434    |
772     | 0.4701    | 0.4434    |
773     | 0.47      | 0.4433    |
774     | 0.4701    | 0.4432    |
775     | 0.4701    | 0.4433    |
776     | 0.4701    | 0.4432    |
777     | 0.4702    | 0.4431    |
778     | 0.4702    | 0.4435    |
779     | 0.4703    | 0.4433    |
780     | 0.4704    | 0.4433    |
781     | 0.4704    | 0.4434    |
782     | 0.4704    | 0.4433    |
783     | 0.4703    | 0.4433    |
784     | 0.4703    | 0.4433    |
785     | 0.4703    | 0.4433    |
786     | 0.4703    | 0.4434    |
787     | 0.4703    | 0.4434    |
788     | 0.4703    | 0.4434    |
789     | 0.4703    | 0.4434    |
790     | 0.4703    | 0.4432    |
791     | 0.4703    | 0.4432    |
792     | 0.4703    | 0.4431    |
793     | 0.4703    | 0.4431    |
794     | 0.4703    | 0.4432    |
795     | 0.4703    | 0.4431    |
796     | 0.4704    | 0.4431    |
797     | 0.4705    | 0.4433    |
798     | 0.4704    | 0.4433    |
799     | 0.4704    | 0.4433    |
800     | 0.4704    | 0.443     |
801     | 0.4705    | 0.4431    |
802     | 0.4706    | 0.443     |
803     | 0.4706    | 0.4431    |
804     | 0.4706    | 0.4429    |
805     | 0.4706    | 0.443     |
806     | 0.4705    | 0.4432    |
807     | 0.4705    | 0.4432    |
808     | 0.4705    | 0.4432    |
809     | 0.4705    | 0.4433    |
810     | 0.4705    | 0.4432    |
811     | 0.4708    | 0.4433    |
812     | 0.4709    | 0.4433    |
813     | 0.4708    | 0.4431    |
814     | 0.4709    | 0.4432    |
815     | 0.4709    | 0.4432    |
816     | 0.4709    | 0.4432    |
817     | 0.4709    | 0.4431    |
818     | 0.4709    | 0.443     |
819     | 0.4714    | 0.4435    |
820     | 0.4714    | 0.4437    |
821     | 0.4715    | 0.4437    |
822     | 0.4715    | 0.4437    |
823     | 0.4715    | 0.4438    |
824     | 0.4715    | 0.4435    |
825     | 0.4715    | 0.4435    |
826     | 0.4715    | 0.4436    |
827     | 0.4715    | 0.4436    |
828     | 0.4715    | 0.4436    |
829     | 0.4715    | 0.4436    |
830     | 0.4716    | 0.4437    |
831     | 0.4716    | 0.4436    |
832     | 0.4716    | 0.4434    |
833     | 0.4717    | 0.4435    |
834     | 0.4717    | 0.4434    |
835     | 0.4718    | 0.4434    |
836     | 0.4719    | 0.4434    |
837     | 0.4718    | 0.4435    |
838     | 0.4718    | 0.4436    |
839     | 0.4717    | 0.4433    |
840     | 0.4717    | 0.4433    |
841     | 0.4717    | 0.4433    |
842     | 0.4717    | 0.4434    |
843     | 0.4717    | 0.4435    |
844     | 0.4718    | 0.4436    |
845     | 0.4719    | 0.4436    |
846     | 0.4719    | 0.4436    |
847     | 0.4721    | 0.4435    |
848     | 0.4721    | 0.4435    |
849     | 0.472     | 0.4435    |
850     | 0.4721    | 0.4434    |
851     | 0.4722    | 0.4433    |
852     | 0.4722    | 0.4433    |
853     | 0.472     | 0.4435    |
854     | 0.472     | 0.4435    |
855     | 0.472     | 0.4433    |
856     | 0.472     | 0.4433    |
857     | 0.472     | 0.4433    |
858     | 0.472     | 0.4436    |
859     | 0.472     | 0.4435    |
860     | 0.472     | 0.4434    |
861     | 0.4721    | 0.4436    |
862     | 0.472     | 0.4437    |
863     | 0.472     | 0.4437    |
864     | 0.472     | 0.4437    |
865     | 0.4721    | 0.4437    |
866     | 0.4721    | 0.4437    |
867     | 0.4721    | 0.4437    |
868     | 0.4721    | 0.4438    |
869     | 0.4721    | 0.4439    |
870     | 0.4721    | 0.4439    |
871     | 0.4722    | 0.4439    |
872     | 0.4722    | 0.4439    |
873     | 0.4722    | 0.4439    |
874     | 0.4723    | 0.4439    |
875     | 0.4724    | 0.4441    |
876     | 0.4723    | 0.4441    |
877     | 0.4723    | 0.444     |
878     | 0.4724    | 0.4442    |
879     | 0.4723    | 0.4442    |
880     | 0.4723    | 0.4442    |
881     | 0.4724    | 0.4441    |
882     | 0.4724    | 0.4443    |
883     | 0.4724    | 0.4443    |
884     | 0.4724    | 0.4443    |
885     | 0.4725    | 0.4441    |
886     | 0.4724    | 0.4442    |
887     | 0.4723    | 0.4438    |
888     | 0.4724    | 0.4438    |
889     | 0.4725    | 0.4439    |
890     | 0.4728    | 0.4438    |
891     | 0.4728    | 0.444     |
892     | 0.4728    | 0.4439    |
893     | 0.4728    | 0.4439    |
894     | 0.4728    | 0.4439    |
895     | 0.4728    | 0.4439    |
896     | 0.4727    | 0.4439    |
897     | 0.4727    | 0.444     |
898     | 0.4728    | 0.4439    |
899     | 0.473     | 0.4439    |
900     | 0.473     | 0.444     |
901     | 0.4731    | 0.444     |
902     | 0.4731    | 0.4442    |
903     | 0.4732    | 0.4442    |
904     | 0.4732    | 0.4443    |
905     | 0.4732    | 0.4444    |
906     | 0.4733    | 0.4441    |
907     | 0.4733    | 0.4441    |
908     | 0.4733    | 0.444     |
909     | 0.4733    | 0.444     |
910     | 0.4732    | 0.444     |
911     | 0.4732    | 0.4439    |
912     | 0.4733    | 0.444     |
913     | 0.4733    | 0.444     |
914     | 0.4734    | 0.4439    |
915     | 0.4735    | 0.4438    |
916     | 0.4735    | 0.4437    |
917     | 0.4734    | 0.4437    |
918     | 0.4734    | 0.4439    |
919     | 0.4734    | 0.4438    |
920     | 0.4734    | 0.4438    |
921     | 0.4733    | 0.4438    |
922     | 0.4733    | 0.4439    |
923     | 0.4732    | 0.444     |
924     | 0.4735    | 0.4441    |
925     | 0.4735    | 0.4442    |
926     | 0.4734    | 0.4441    |
927     | 0.4735    | 0.444     |
928     | 0.4735    | 0.444     |
929     | 0.4735    | 0.444     |
930     | 0.4735    | 0.4439    |
931     | 0.4735    | 0.4439    |
932     | 0.4735    | 0.4439    |
933     | 0.4735    | 0.444     |
934     | 0.4734    | 0.4439    |
935     | 0.4735    | 0.4439    |
936     | 0.4735    | 0.4438    |
937     | 0.4735    | 0.4438    |
938     | 0.4734    | 0.4439    |
939     | 0.4734    | 0.4438    |
940     | 0.4734    | 0.4438    |
941     | 0.4734    | 0.4438    |
942     | 0.4734    | 0.4439    |
943     | 0.4734    | 0.444     |
944     | 0.4734    | 0.4439    |
945     | 0.4734    | 0.4439    |
946     | 0.4734    | 0.444     |
947     | 0.4735    | 0.4438    |
948     | 0.4735    | 0.444     |
949     | 0.4735    | 0.4439    |
950     | 0.4735    | 0.4439    |
951     | 0.4736    | 0.4438    |
952     | 0.4736    | 0.4438    |
953     | 0.4735    | 0.4438    |
954     | 0.4735    | 0.4438    |
955     | 0.4736    | 0.4438    |
956     | 0.4736    | 0.4438    |
957     | 0.4736    | 0.4439    |
958     | 0.4737    | 0.4439    |
959     | 0.4737    | 0.4439    |
960     | 0.4737    | 0.4439    |
961     | 0.4737    | 0.4438    |
962     | 0.4738    | 0.4439    |
963     | 0.4738    | 0.4439    |
964     | 0.4738    | 0.444     |
965     | 0.4738    | 0.444     |
966     | 0.4738    | 0.444     |
967     | 0.4737    | 0.444     |
968     | 0.4737    | 0.4441    |
969     | 0.4741    | 0.4441    |
970     | 0.4741    | 0.4441    |
971     | 0.4742    | 0.4439    |
972     | 0.4742    | 0.444     |
973     | 0.4741    | 0.4439    |
974     | 0.4742    | 0.4439    |
975     | 0.4742    | 0.4437    |
976     | 0.4742    | 0.4439    |
977     | 0.4742    | 0.4441    |
978     | 0.4743    | 0.4442    |
979     | 0.4742    | 0.4442    |
980     | 0.4742    | 0.4444    |
981     | 0.4742    | 0.4443    |
982     | 0.4743    | 0.4443    |
983     | 0.4743    | 0.4444    |
984     | 0.4743    | 0.4443    |
985     | 0.4744    | 0.4444    |
986     | 0.4744    | 0.4444    |
987     | 0.4744    | 0.4444    |
988     | 0.4744    | 0.4443    |
989     | 0.4743    | 0.4442    |
990     | 0.4744    | 0.4441    |
991     | 0.4744    | 0.4442    |
992     | 0.4744    | 0.4442    |
993     | 0.4744    | 0.4443    |
994     | 0.4745    | 0.4443    |
995     | 0.4744    | 0.4443    |
996     | 0.4745    | 0.4444    |
997     | 0.4745    | 0.4445    |
998     | 0.4747    | 0.4444    |
999     | 0.4747    | 0.4445    |
1000    | 0.4747    | 0.4444    |
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.4745
NDCG@10 on validation data: 0.4445
---------------------------------
NDCG@10 on test data: 0.4524

Model saved to: mymodel-lm4.txt
